"","from","to","alpha","mean_effect","quan_0","quan_25","quan_50","quan_75","quan_100","site","class_int","species_from","species_to","which_species","int","group","se","sig","lo","hi","range_ci"
"1022","Eucalyptus delegatensis small","Eucalyptus delegatensis small",0.147752714598267,0.547038743014189,0.196433994376219,0.356791242249967,0.482662646867253,0.737718790176945,1.22471472367251,"Caveside","small_small","Eucalyptus delegatensis","Eucalyptus delegatensis","within","Eucalyptus delegatensis small_Eucalyptus delegatensis small","within_species_small_small",0.13486927468221,NA,-0.118790160486287,0.409887681510056,0.528677841996343
"1023","Eucalyptus delegatensis small","Eucalyptus delegatensis large",0.161966001655297,2.49349726627557,1.17888615350218,1.77390658635575,2.32224134911238,2.97158096014945,7.09189862630605,"Caveside","large_small","Eucalyptus delegatensis","Eucalyptus delegatensis","within","Eucalyptus delegatensis small_Eucalyptus delegatensis large","within_species_large_small",0.197697143026257,NA,-0.226385240048458,0.548573320307398,0.774958560355856
"1024","Pomaderris apetala small","Eucalyptus obliqua large",0.190349772930162,2861.56918291972,4.63942588194751,53.9013544597994,242.97620585482,1263.12722480145,46190.4956159507,"Caveside","large_small","Pomaderris apetala","Eucalyptus obliqua","between","Pomaderris apetala small_Eucalyptus obliqua large","between_species_large_small",0.0775866621013579,1,0.0383344403233199,0.342468567122,0.30413412679868
"1025","Nothofagus cunninghamii large","Eucalyptus delegatensis large",0.205173196941625,4.63237736353151,1.00887951092379,1.23569032282592,1.94929953124388,6.25704238423752,23.7043329617449,"Caveside","large_large","Nothofagus cunninghamii","Eucalyptus delegatensis","between","Nothofagus cunninghamii large_Eucalyptus delegatensis large","between_species_large_large",0.315998067316732,NA,-0.417558066466113,0.821131595784004,1.23868966225012
"1026","Nothofagus cunninghamii large","Eucalyptus obliqua large",0.230177195784177,11.0606535442756,1.00996701299285,1.26327386871688,2.26516734489006,12.6417536679456,73.470316772979,"Caveside","large_large","Nothofagus cunninghamii","Eucalyptus obliqua","between","Nothofagus cunninghamii large_Eucalyptus obliqua large","between_species_large_large",0.226535820882719,NA,-0.212596109817756,0.675407990458937,0.888004100276693
"1027","Eucalyptus obliqua large","Bedfordia salicina large",0.263616587337323,4.43334499226802,1.07211011360639,1.78709035770231,3.31206849578053,6.09108145073457,22.9239626319101,"Caveside","large_large","Eucalyptus obliqua","Bedfordia salicina","between","Eucalyptus obliqua large_Bedfordia salicina large","between_species_large_large",0.279161727073694,NA,-0.271206902407249,0.823086959445632,1.09429386185288
"1028","Nothofagus cunninghamii small","Nothofagus cunninghamii small",0.295216615076328,17.6239215206431,1.39670591632356,4.7913001456193,13.1940916189362,25.1293313201794,94.7496442633877,"Caveside","small_small","Nothofagus cunninghamii","Nothofagus cunninghamii","within","Nothofagus cunninghamii small_Nothofagus cunninghamii small","within_species_small_small",0.0919121133800751,1,0.120700015372527,0.480988879308345,0.360288863935818
"1029","Pomaderris apetala large","Pomaderris apetala large",0.300441012439647,5.4960351898861,1.57183049500709,2.97341138659522,4.54440728037817,7.05202647489279,26.8466206267507,"Caveside","large_large","Pomaderris apetala","Pomaderris apetala","within","Pomaderris apetala large_Pomaderris apetala large","within_species_large_large",0.103030665568186,1,0.0947489081620674,0.498621695795738,0.403872787633671
"1030","Eucalyptus delegatensis large","Bedfordia salicina large",0.346566171958517,7.70950194033648,1.40597168270488,4.52121292601614,6.98333285821987,10.0565285901369,21.2658061167967,"Caveside","large_large","Eucalyptus delegatensis","Bedfordia salicina","between","Eucalyptus delegatensis large_Bedfordia salicina large","between_species_large_large",0.347846516065181,NA,-0.339341520351749,1.02419176691923,1.36353328727098
"1031","Eucalyptus obliqua small","Eucalyptus obliqua large",0.388634130302872,7.61765129507955,1.04805938309854,1.45945423970081,2.61517018767104,6.15078312847315,81.8061368469985,"Caveside","large_small","Eucalyptus obliqua","Eucalyptus obliqua","within","Eucalyptus obliqua small_Eucalyptus obliqua large","within_species_large_small",0.215327409538939,NA,-0.0382794132374089,0.805788521923843,0.844067935161252
"1032","Pomaderris apetala small","Pomaderris apetala small",0.430165668929145,30.1717157080711,2.82602221899833,13.5058749187971,20.9406940007403,35.5188293648431,211.553035190165,"Caveside","small_small","Pomaderris apetala","Pomaderris apetala","within","Pomaderris apetala small_Pomaderris apetala small","within_species_small_small",0.0563127660833498,1,0.319452272307145,0.540194259093534,0.220741986786389
"1033","Bedfordia salicina small","Bedfordia salicina small",0.491489315269852,74.6663964967168,1.37852189116244,15.2927269886173,38.5883311365941,96.8998452860841,905.116611778928,"Caveside","small_small","Bedfordia salicina","Bedfordia salicina","within","Bedfordia salicina small_Bedfordia salicina small","within_species_small_small",0.046147582845391,1,0.394321065794891,0.57521626649598,0.18089520070109
"1034","Nematolepis squamea large","Nematolepis squamea large",-1.21087920278998,0.0615256608518662,0.000117236680719676,0.00992978011346967,0.0366443150787763,0.0910125978629873,0.497116124626769,"Flowerdale","large_large","Nematolepis squamea","Nematolepis squamea","within","Nematolepis squamea large_Nematolepis squamea large","within_species_large_large",NA,NA,NA,NA,NA
"1035","Eucalyptus obliqua large","Eucalyptus obliqua large",-0.344506333358943,0.116772168736892,0.0307761004620228,0.0708252204005607,0.100195956023489,0.140434934445999,0.597840591189675,"Flowerdale","large_large","Eucalyptus obliqua","Eucalyptus obliqua","within","Eucalyptus obliqua large_Eucalyptus obliqua large","within_species_large_large",0.129362223910655,NA,-0.307011720200877,0.200078879448902,0.507090599649778
"1036","Nematolepis squamea large","Pomaderris apetala small",-0.222898684416766,0.592266547323009,0.211493374381729,0.479619281784143,0.608037314042846,0.722815421164709,0.938473875533392,"Flowerdale","large_small","Nematolepis squamea","Pomaderris apetala","between","Nematolepis squamea large_Pomaderris apetala small","between_species_large_small",NA,NA,NA,NA,NA
"1037","Acacia melanoxylon small","Nematolepis squamea small",-0.124460957439317,0.717243457621081,0.231788535132584,0.61378974204067,0.715044825496636,0.842175768030785,0.988663269006488,"Flowerdale","small_small","Acacia melanoxylon","Nematolepis squamea","between","Acacia melanoxylon small_Nematolepis squamea small","between_species_small_small",NA,NA,NA,NA,NA
"1038","Nematolepis squamea large","Eucalyptus obliqua small",-0.116707412494983,0.814216346083707,0.540878436294209,0.76726531904903,0.842619334093306,0.879779141989285,0.966112815194801,"Flowerdale","large_small","Nematolepis squamea","Eucalyptus obliqua","between","Nematolepis squamea large_Eucalyptus obliqua small","between_species_large_small",NA,NA,NA,NA,NA
"1039","Pomaderris apetala small","Eucalyptus obliqua small",-0.111691015037215,0.754755521257416,0.224447364314426,0.643616487496686,0.804891792686493,0.904064541176895,0.982702954766299,"Flowerdale","small_small","Pomaderris apetala","Eucalyptus obliqua","between","Pomaderris apetala small_Eucalyptus obliqua small","between_species_small_small",NA,NA,NA,NA,NA
"1040","Pomaderris apetala small","Eucalyptus obliqua large",-0.0223959470555392,0.938266439479502,0.741342024094572,0.913325080353,0.955466261628667,0.979127961908886,0.996507415162121,"Flowerdale","large_small","Pomaderris apetala","Eucalyptus obliqua","between","Pomaderris apetala small_Eucalyptus obliqua large","between_species_large_small",NA,NA,NA,NA,NA
"1041","Nematolepis squamea small","Eucalyptus obliqua small",-0.0171634905631745,0.928607074396024,0.787861832205358,0.902320967329989,0.944734530826281,0.960324903846553,0.994597260320737,"Flowerdale","small_small","Nematolepis squamea","Eucalyptus obliqua","between","Nematolepis squamea small_Eucalyptus obliqua small","between_species_small_small",NA,NA,NA,NA,NA
"1042","Nematolepis squamea small","Eucalyptus obliqua large",-0.00730643054313294,0.96596054008909,0.902027714705281,0.952342802433849,0.973140752854559,0.981416681556365,0.997696496659358,"Flowerdale","large_small","Nematolepis squamea","Eucalyptus obliqua","between","Nematolepis squamea small_Eucalyptus obliqua large","between_species_large_small",NA,NA,NA,NA,NA
"1043","Eucalyptus obliqua small","Eucalyptus obliqua large",0.0181300396037612,1.12812174582331,1.03033072171502,1.0995529546903,1.12170095113864,1.15858756840074,1.2406828913909,"Flowerdale","large_small","Eucalyptus obliqua","Eucalyptus obliqua","within","Eucalyptus obliqua small_Eucalyptus obliqua large","within_species_large_small",0.0986902646406141,NA,-0.0727915476452246,0.314067180995436,0.386858728640661
"1044","Eucalyptus obliqua small","Eucalyptus obliqua small",0.0220552550949126,1.48487730693878,1.05834617328924,1.37156231947409,1.49771323101921,1.6107997906236,1.83094905213824,"Flowerdale","small_small","Eucalyptus obliqua","Eucalyptus obliqua","within","Eucalyptus obliqua small_Eucalyptus obliqua small","within_species_small_small",0.13917542199489,NA,-0.301007231129673,0.244550398156625,0.545557629286298
"1045","Eucalyptus obliqua small","Acacia melanoxylon small",0.048027823541631,1.55435758762781,1.09086873645541,1.40656157850865,1.54306002558336,1.68656008962555,2.10893634951342,"Flowerdale","small_small","Eucalyptus obliqua","Acacia melanoxylon","between","Eucalyptus obliqua small_Acacia melanoxylon small","between_species_small_small",0.0977970785634455,NA,-0.282708896190069,0.100648607365106,0.383357503555175
"1046","Nematolepis squamea small","Pomaderris apetala small",0.0496156228869234,1.45484722202262,1.02343556107043,1.1781854725738,1.29795578793356,1.62889102124169,2.67135584588492,"Flowerdale","small_small","Nematolepis squamea","Pomaderris apetala","between","Nematolepis squamea small_Pomaderris apetala small","between_species_small_small",NA,NA,NA,NA,NA
"1047","Pomaderris apetala small","Acacia melanoxylon small",0.0952816052141617,1.4851051152395,1.01499623833499,1.12238795968447,1.32468701083538,1.65703600383483,4.13323087633839,"Flowerdale","small_small","Pomaderris apetala","Acacia melanoxylon","between","Pomaderris apetala small_Acacia melanoxylon small","between_species_small_small",NA,NA,NA,NA,NA
"1048","Eucalyptus obliqua large","Acacia melanoxylon small",0.117223857663727,2.37505311163914,1.16645505538778,2.11652864510085,2.32090393809519,2.67950909957727,3.471276665828,"Flowerdale","large_small","Eucalyptus obliqua","Acacia melanoxylon","between","Eucalyptus obliqua large_Acacia melanoxylon small","between_species_large_small",0.102479924628049,NA,-0.0239792106815036,0.377734712137207,0.401713922818711
"1049","Eucalyptus obliqua large","Nematolepis squamea large",0.154757778799436,3.7880686162883,1.35450946413508,3.09017931723469,3.77959409847635,4.48782409840699,6.6959997081665,"Flowerdale","large_large","Eucalyptus obliqua","Nematolepis squamea","between","Eucalyptus obliqua large_Nematolepis squamea large","between_species_large_large",NA,NA,NA,NA,NA
"1050","Acacia melanoxylon small","Nematolepis squamea large",0.205554871020368,2.50430756730262,1.01900865008489,1.4924334448986,2.07127505814766,3.06058009565744,13.7168735940752,"Flowerdale","large_small","Acacia melanoxylon","Nematolepis squamea","between","Acacia melanoxylon small_Nematolepis squamea large","between_species_large_small",NA,NA,NA,NA,NA
"1051","Acacia melanoxylon small","Acacia melanoxylon small",0.284491285311523,1.72411516446626,0.810752213010481,1.01090998601731,1.41258593881119,1.84681783019167,12.9552481459396,"Flowerdale","small_small","Acacia melanoxylon","Acacia melanoxylon","within","Acacia melanoxylon small_Acacia melanoxylon small","within_species_small_small",0.142266991051685,NA,-0.144256320407917,0.413420036892453,0.557676357300369
"1052","Nematolepis squamea small","Nematolepis squamea small",0.301922740498881,3.48213305223098,1.15091343880478,2.04602793872215,2.64718033485245,3.97220896147613,18.1499216124832,"Flowerdale","small_small","Nematolepis squamea","Nematolepis squamea","within","Nematolepis squamea small_Nematolepis squamea small","within_species_small_small",NA,NA,NA,NA,NA
"1053","Pomaderris apetala small","Pomaderris apetala small",0.367416327910429,8.77714250209422,1.15069070899616,2.12390989871312,3.93923977696246,8.12709523808173,198.8259358582,"Flowerdale","small_small","Pomaderris apetala","Pomaderris apetala","within","Pomaderris apetala small_Pomaderris apetala small","within_species_small_small",NA,NA,NA,NA,NA
"1054","Nematolepis squamea small","Nematolepis squamea large",0.410234007995957,90.4583393263032,1.20777659273552,5.52944842948093,10.7977715584465,51.8520931718766,1679.3282449838,"Flowerdale","large_small","Nematolepis squamea","Nematolepis squamea","within","Nematolepis squamea small_Nematolepis squamea large","within_species_large_small",NA,NA,NA,NA,NA
"1055","Monotoca glauca small","Nothofagus cunninghamii small",-0.258277213674683,0.621670779779228,0.216241231055899,0.457692397024413,0.608105997059284,0.800978649928449,0.978443693801841,"Bird","small_small","Monotoca glauca","Nothofagus cunninghamii","between","Monotoca glauca small_Nothofagus cunninghamii small","between_species_small_small",NA,NA,NA,NA,NA
"1056","Nothofagus cunninghamii large","Nothofagus cunninghamii large",-0.171244076242308,0.307195390954448,0.11725849147965,0.218796112190255,0.287833146530198,0.377243200628081,0.699997929615918,"Bird","large_large","Nothofagus cunninghamii","Nothofagus cunninghamii","within","Nothofagus cunninghamii large_Nothofagus cunninghamii large","within_species_large_large",0.171161891365004,NA,-0.499664922080624,0.171277363121708,0.670942285202332
"1057","Acacia melanoxylon small","Eucalyptus obliqua small",-0.0917640351804756,0.742501661595601,0.483556603726506,0.682193799047667,0.762065007997713,0.822157019868405,0.932595271948381,"Bird","small_small","Acacia melanoxylon","Eucalyptus obliqua","between","Acacia melanoxylon small_Eucalyptus obliqua small","between_species_small_small",NA,NA,NA,NA,NA
